0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
0.000000	0.000000	0.000000
-1.195364	-5.621346	-3.054512
-1.203731	-5.610764	-3.053879
-1.218363	-5.594901	-3.061312
-1.230695	-5.582961	-3.059473
-1.251201	-5.565081	-3.057501
-1.277002	-5.543363	-3.060286
-1.301451	-5.523664	-3.063495
-1.330309	-5.500358	-3.060980
-1.349895	-5.483249	-3.060498
-1.364970	-5.467353	-3.055978
-1.366636	-5.457082	-3.057881
-1.360275	-5.450346	-3.064154
-1.342861	-5.448557	-3.062869
-1.323690	-5.450326	-3.069918
-1.301524	-5.462661	-3.077721
-1.282575	-5.479582	-3.079053
-1.268698	-5.503819	-3.081871
-1.259612	-5.525429	-3.087739
-1.256418	-5.541386	-3.087577
-1.254077	-5.566088	-3.083960
-1.257017	-5.584266	-3.082511
-1.261759	-5.599827	-3.080146
-1.262943	-5.609015	-3.082238
-1.259897	-5.618195	-3.085295
-1.254751	-5.623621	-3.085773
-1.250316	-5.628190	-3.085371
-1.248937	-5.631863	-3.088165
-1.250482	-5.636047	-3.089626
-1.256497	-5.639137	-3.089898
-1.267166	-5.641794	-3.095908
-1.283794	-5.644375	-3.098755
-1.302597	-5.646542	-3.102732
-1.325536	-5.645689	-3.099846
-1.346079	-5.642699	-3.100453
-1.368980	-5.638503	-3.100637
-1.387262	-5.634159	-3.105381
-1.396228	-5.631008	-3.105601
-1.403742	-5.627463	-3.106374
-1.401537	-5.632342	-3.108352
-1.393328	-5.644560	-3.113001
-1.379445	-5.661146	-3.117110
-1.361186	-5.678733	-3.122290
-1.343346	-5.691638	-3.128719
-1.321674	-5.703629	-3.130553
-1.301273	-5.711262	-3.131914
-1.277786	-5.717876	-3.130640
-1.258068	-5.722553	-3.138687
-1.245309	-5.725405	-3.144238
-1.237875	-5.725424	-3.148820
-1.235954	-5.722979	-3.157761
-1.238824	-5.717556	-3.164507
-1.243303	-5.711200	-3.166245
-1.248903	-5.705692	-3.170311
-1.259255	-5.697572	-3.174557
-1.277370	-5.689268	-3.173345
-1.301920	-5.682536	-3.177355
-1.328532	-5.679438	-3.183412
-1.360690	-5.678076	-3.190851
-1.386818	-5.678097	-3.196414
-1.411795	-5.678291	-3.202959
-1.422791	-5.680997	-3.206262
-1.426237	-5.684682	-3.206338
-1.418961	-5.690233	-0.006480
-1.324507	-5.392117	-0.009359
-1.124004	-4.719831	-0.014049
-0.921240	-4.061371	-0.014478
-0.670591	-3.251881	-0.020932
-0.447971	-2.532189	-0.022586
-0.281778	-1.989981	-0.027883
-0.037759	-1.183158	-0.034327
0.139728	-0.580860	-0.040329
0.313743	0.028347	-0.045157
0.432170	0.461166	-0.050810
0.526345	0.832267	-0.055382
0.578233	1.078012	-0.064551
0.594217	1.202639	-0.076133
0.577919	1.219570	-0.087696
